Region,State,City,Year,Month,Temperature (°C)
East,West Bengal,Asansol,2021,March,26.2
East,West Bengal,Asansol,2021,April,29.6
East,West Bengal,Asansol,2021,May,26.7
East,West Bengal,Asansol,2021,June,12.7
East,West Bengal,Asansol,2021,July,28.3
East,West Bengal,Asansol,2021,August,29.9
East,West Bengal,Asansol,2021,September,6.2
East,West Bengal,Asansol,2021,October,22.2
East,West Bengal,Asansol,2021,November,16.2
East,West Bengal,Asansol,2021,December,20.2
East,West Bengal,Asansol,2022,January,6.4
East,West Bengal,Asansol,2022,February,28.4
East,West Bengal,Asansol,2022,March,32.8
East,West Bengal,Asansol,2022,April,6.1
East,West Bengal,Asansol,2022,May,35.2
East,West Bengal,Asansol,2022,June,9.7
East,West Bengal,Asansol,2022,July,23.7
East,West Bengal,Asansol,2022,August,23.8
East,West Bengal,Asansol,2022,September,29.6
East,West Bengal,Asansol,2022,October,9.4
East,West Bengal,Asansol,2022,November,6.6
East,West Bengal,Asansol,2022,December,17.7
East,West Bengal,Asansol,2023,January,24.9
East,West Bengal,Asansol,2023,February,8.6
East,West Bengal,Asansol,2023,March,19.7
East,West Bengal,Asansol,2023,April,16.2
East,West Bengal,Asansol,2023,May,31.0
East,West Bengal,Asansol,2023,June,8.3
East,West Bengal,Asansol,2023,July,13.8
East,West Bengal,Asansol,2023,August,21.4
East,West Bengal,Asansol,2023,September,39.5
East,West Bengal,Asansol,2023,October,11.4
East,West Bengal,Asansol,2023,November,32.1
East,West Bengal,Asansol,2023,December,18.4
East,Odisha,Bhubaneswar,2020,January,23.5
East,Odisha,Bhubaneswar,2020,February,35.0
East,Odisha,Bhubaneswar,2020,March,5.9
East,Odisha,Bhubaneswar,2020,April,39.4
East,Odisha,Bhubaneswar,2020,May,18.5
East,Odisha,Bhubaneswar,2020,June,35.6
East,Odisha,Bhubaneswar,2020,July,18.0
East,Odisha,Bhubaneswar,2020,August,14.9
East,Odisha,Bhubaneswar,2020,September,7.6
East,Odisha,Bhubaneswar,2020,October,6.2
East,Odisha,Bhubaneswar,2020,November,15.7
East,Odisha,Bhubaneswar,2020,December,32.0
East,Odisha,Bhubaneswar,2021,January,2.1
East,Odisha,Bhubaneswar,2021,February,35.3
East,Odisha,Bhubaneswar,2021,March,5.9
East,Odisha,Bhubaneswar,2021,April,35.5
East,Odisha,Bhubaneswar,2021,May,14.5
East,Odisha,Bhubaneswar,2021,June,7.5
East,Odisha,Bhubaneswar,2021,July,9.7
East,Odisha,Bhubaneswar,2021,August,25.1
East,Odisha,Bhubaneswar,2021,September,11.4
East,Odisha,Bhubaneswar,2021,October,39.5
East,Odisha,Bhubaneswar,2021,November,24.5
East,Odisha,Bhubaneswar,2021,December,3.0
East,Odisha,Bhubaneswar,2022,January,5.6
East,Odisha,Bhubaneswar,2022,February,28.6
East,Odisha,Bhubaneswar,2022,March,9.3
East,Odisha,Bhubaneswar,2022,April,32.9
East,Odisha,Bhubaneswar,2022,May,6.7
East,Odisha,Bhubaneswar,2022,June,14.2
East,Odisha,Bhubaneswar,2022,July,27.2
East,Odisha,Bhubaneswar,2022,August,20.3
East,Odisha,Bhubaneswar,2022,September,39.0
East,Odisha,Bhubaneswar,2022,October,12.6
East,Odisha,Bhubaneswar,2022,November,19.0
East,Odisha,Bhubaneswar,2022,December,17.5
East,Odisha,Bhubaneswar,2023,January,19.8
East,Odisha,Bhubaneswar,2023,February,32.4
East,Odisha,Bhubaneswar,2023,March,34.1
East,Odisha,Bhubaneswar,2023,April,9.8
East,Odisha,Bhubaneswar,2023,May,36.5
East,Odisha,Bhubaneswar,2023,June,27.5
East,Odisha,Bhubaneswar,2023,July,5.2
East,Odisha,Bhubaneswar,2023,August,15.3
East,Odisha,Bhubaneswar,2023,September,5.7
East,Odisha,Bhubaneswar,2023,October,14.2
East,Odisha,Bhubaneswar,2023,November,20.1
East,Odisha,Bhubaneswar,2023,December,27.3
East,Odisha,Cuttack,2020,January,17.0
East,Odisha,Cuttack,2020,February,16.2
East,Odisha,Cuttack,2020,March,31.4
East,Odisha,Cuttack,2020,April,34.7
East,Odisha,Cuttack,2020,May,11.5
East,Odisha,Cuttack,2020,June,7.6
East,Odisha,Cuttack,2020,July,30.2
East,Odisha,Cuttack,2020,August,18.9
East,Odisha,Cuttack,2020,September,39.2
East,Odisha,Cuttack,2020,October,29.5
East,Odisha,Cuttack,2020,November,32.5
East,Odisha,Cuttack,2020,December,13.7
East,Odisha,Cuttack,2021,January,23.8
East,Odisha,Cuttack,2021,February,30.1
East,Odisha,Cuttack,2021,March,5.6
East,Odisha,Cuttack,2021,April,37.9
East,Odisha,Cuttack,2021,May,5.3
East,Odisha,Cuttack,2021,June,33.1
East,Odisha,Cuttack,2021,July,11.2
East,Odisha,Cuttack,2021,August,38.3
East,Odisha,Cuttack,2021,September,19.4
East,Odisha,Cuttack,2021,October,25.8
East,Odisha,Cuttack,2021,November,34.6
East,Odisha,Cuttack,2021,December,12.5
East,Odisha,Cuttack,2022,January,9.2
East,Odisha,Cuttack,2022,February,4.8
East,Odisha,Cuttack,2022,March,7.0
East,Odisha,Cuttack,2022,April,26.7
East,Odisha,Cuttack,2022,May,18.2
East,Odisha,Cuttack,2022,June,11.0
East,Odisha,Cuttack,2022,July,32.3
East,Odisha,Cuttack,2022,August,36.9
East,Odisha,Cuttack,2022,September,35.1
East,Odisha,Cuttack,2022,October,23.2
East,Odisha,Cuttack,2022,November,24.0
East,Odisha,Cuttack,2022,December,10.1
East,Odisha,Cuttack,2023,January,23.0
East,Odisha,Cuttack,2023,February,20.9
East,Odisha,Cuttack,2023,March,21.1
East,Odisha,Cuttack,2023,April,30.6
East,Odisha,Cuttack,2023,May,13.8
East,Odisha,Cuttack,2023,June,7.2
East,Odisha,Cuttack,2023,July,32.0
East,Odisha,Cuttack,2023,August,19.3
East,Odisha,Cuttack,2023,September,32.3
East,Odisha,Cuttack,2023,October,21.9
East,Odisha,Cuttack,2023,November,31.1
East,Odisha,Cuttack,2023,December,27.3
East,Odisha,Puri,2020,January,26.2
East,Odisha,Puri,2020,February,21.2
East,Odisha,Puri,2020,March,33.7
East,Odisha,Puri,2020,April,7.2
East,Odisha,Puri,2020,May,31.1
East,Odisha,Puri,2020,June,34.8
East,Odisha,Puri,2020,July,35.7
East,Odisha,Puri,2020,August,24.6
East,Odisha,Puri,2020,September,25.4
East,Odisha,Puri,2020,October,33.6
East,Odisha,Puri,2020,November,30.8
East,Odisha,Puri,2020,December,8.0
East,Odisha,Puri,2021,January,13.8
East,Odisha,Puri,2021,February,30.1
East,Odisha,Puri,2021,March,15.5
East,Odisha,Puri,2021,April,6.0
East,Odisha,Puri,2021,May,8.3
East,Odisha,Puri,2021,June,13.4
East,Odisha,Puri,2021,July,6.2
East,Odisha,Puri,2021,August,31.0
East,Odisha,Puri,2021,September,34.6
East,Odisha,Puri,2021,October,32.4
East,Odisha,Puri,2021,November,6.9
East,Odisha,Puri,2021,December,23.4
East,Odisha,Puri,2022,January,-1.1
East,Odisha,Puri,2022,February,7.2
East,Odisha,Puri,2022,March,23.1
East,Odisha,Puri,2022,April,37.0
East,Odisha,Puri,2022,May,37.4
East,Odisha,Puri,2022,June,33.9
East,Odisha,Puri,2022,July,39.7
East,Odisha,Puri,2022,August,39.1
East,Odisha,Puri,2022,September,15.8
East,Odisha,Puri,2022,October,10.8
East,Odisha,Puri,2022,November,36.2
East,Odisha,Puri,2022,December,26.6
East,Odisha,Puri,2023,January,13.6
East,Odisha,Puri,2023,February,10.2
East,Odisha,Puri,2023,March,7.2
East,Odisha,Puri,2023,April,12.5
East,Odisha,Puri,2023,May,21.4
East,Odisha,Puri,2023,June,19.5
East,Odisha,Puri,2023,July,30.3
East,Odisha,Puri,2023,August,14.4
East,Odisha,Puri,2023,September,7.4
East,Odisha,Puri,2023,October,38.0
East,Odisha,Puri,2023,November,28.6
East,Odisha,Puri,2023,December,23.0
East,Bihar,Patna,2020,January,13.1
East,Bihar,Patna,2020,February,5.4
East,Bihar,Patna,2020,March,13.3
East,Bihar,Patna,2020,April,39.8
East,Bihar,Patna,2020,May,16.9
East,Bihar,Patna,2020,June,20.5
East,Bihar,Patna,2020,July,26.2
East,Bihar,Patna,2020,August,30.0
East,Bihar,Patna,2020,September,33.1
East,Bihar,Patna,2020,October,16.3
East,Bihar,Patna,2020,November,35.3
East,Bihar,Patna,2020,December,23.4
East,Bihar,Patna,2021,January,4.9
East,Bihar,Patna,2021,February,11.3
East,Bihar,Patna,2021,March,25.8
East,Bihar,Patna,2021,April,18.9
East,Bihar,Patna,2021,May,28.4
East,Bihar,Patna,2021,June,7.0
East,Bihar,Patna,2021,July,20.5
East,Bihar,Patna,2021,August,17.0
East,Bihar,Patna,2021,September,25.2
East,Bihar,Patna,2021,October,35.3
East,Bihar,Patna,2021,November,31.3
East,Bihar,Patna,2021,December,4.2
East,Bihar,Patna,2022,January,1.9
East,Bihar,Patna,2022,February,0.3
East,Bihar,Patna,2022,March,9.4
East,Bihar,Patna,2022,April,13.7
East,Bihar,Patna,2022,May,16.5
East,Bihar,Patna,2022,June,10.0
East,Bihar,Patna,2022,July,25.8
East,Bihar,Patna,2022,August,37.5
East,Bihar,Patna,2022,September,27.1
East,Bihar,Patna,2022,October,26.8
East,Bihar,Patna,2022,November,24.8
East,Bihar,Patna,2022,December,18.6
East,Bihar,Patna,2023,January,10.7
East,Bihar,Patna,2023,February,32.1
East,Bihar,Patna,2023,March,11.1
East,Bihar,Patna,2023,April,34.0
East,Bihar,Patna,2023,May,30.8
East,Bihar,Patna,2023,June,20.1
East,Bihar,Patna,2023,July,21.2
East,Bihar,Patna,2023,August,17.5
East,Bihar,Patna,2023,September,23.4
East,Bihar,Patna,2023,October,31.3
East,Bihar,Patna,2023,November,39.4
East,Bihar,Patna,2023,December,25.4
East,Bihar,Gaya,2020,January,15.1
East,Bihar,Gaya,2020,February,11.8
East,Bihar,Gaya,2020,March,21.6
East,Bihar,Gaya,2020,April,23.9
East,Bihar,Gaya,2020,May,33.3
East,Bihar,Gaya,2020,June,17.8
East,Bihar,Gaya,2020,July,29.6
East,Bihar,Gaya,2020,August,10.1
East,Bihar,Gaya,2020,September,30.9
East,Bihar,Gaya,2020,October,8.6
East,Bihar,Gaya,2020,November,7.1
East,Bihar,Gaya,2020,December,0.2
East,Bihar,Gaya,2021,January,14.5
East,Bihar,Gaya,2021,February,10.1
East,Bihar,Gaya,2021,March,20.3
East,Bihar,Gaya,2021,April,32.2
East,Bihar,Gaya,2021,May,20.0
East,Bihar,Gaya,2021,June,8.0
East,Bihar,Gaya,2021,July,5.2
East,Bihar,Gaya,2021,August,17.8
East,Bihar,Gaya,2021,September,16.7
East,Bihar,Gaya,2021,October,38.1
East,Bihar,Gaya,2021,November,24.8
East,Bihar,Gaya,2021,December,25.8
East,Bihar,Gaya,2022,January,9.4
East,Bihar,Gaya,2022,February,27.3
East,Bihar,Gaya,2022,March,13.8
East,Bihar,Gaya,2022,April,12.7
East,Bihar,Gaya,2022,May,18.5
East,Bihar,Gaya,2022,June,12.3
East,Bihar,Gaya,2022,July,31.7
East,Bihar,Gaya,2022,August,38.2
East,Bihar,Gaya,2022,September,15.8
East,Bihar,Gaya,2022,October,6.2
East,Bihar,Gaya,2022,November,19.1
East,Bihar,Gaya,2022,December,2.6
East,Bihar,Gaya,2023,January,23.0
East,Bihar,Gaya,2023,February,9.4
East,Bihar,Gaya,2023,March,39.7
East,Bihar,Gaya,2023,April,32.2
East,Bihar,Gaya,2023,May,35.0
East,Bihar,Gaya,2023,June,29.8
East,Bihar,Gaya,2023,July,33.0
East,Bihar,Gaya,2023,August,10.2
East,Bihar,Gaya,2023,September,7.9
East,Bihar,Gaya,2023,October,16.2
East,Bihar,Gaya,2023,November,16.0
East,Bihar,Gaya,2023,December,32.8
East,Bihar,Muzaffarpur,2020,January,5.2
East,Bihar,Muzaffarpur,2020,February,-1.7
East,Bihar,Muzaffarpur,2020,March,29.4
East,Bihar,Muzaffarpur,2020,April,12.7
East,Bihar,Muzaffarpur,2020,May,20.0
East,Bihar,Muzaffarpur,2020,June,22.5
East,Bihar,Muzaffarpur,2020,July,10.2
East,Bihar,Muzaffarpur,2020,August,14.9
East,Bihar,Muzaffarpur,2020,September,28.7
East,Bihar,Muzaffarpur,2020,October,36.7
East,Bihar,Muzaffarpur,2020,November,26.7
East,Bihar,Muzaffarpur,2020,December,25.0
East,Bihar,Muzaffarpur,2021,January,6.0
East,Bihar,Muzaffarpur,2021,February,26.0
East,Bihar,Muzaffarpur,2021,March,19.0
East,Bihar,Muzaffarpur,2021,April,35.5
East,Bihar,Muzaffarpur,2021,May,34.9
East,Bihar,Muzaffarpur,2021,June,24.2
East,Bihar,Muzaffarpur,2021,July,36.5
East,Bihar,Muzaffarpur,2021,August,32.5
East,Bihar,Muzaffarpur,2021,September,18.2
East,Bihar,Muzaffarpur,2021,October,17.2
East,Bihar,Muzaffarpur,2021,November,31.7
East,Bihar,Muzaffarpur,2021,December,21.4
East,Bihar,Muzaffarpur,2022,January,8.0
East,Bihar,Muzaffarpur,2022,February,20.2
East,Bihar,Muzaffarpur,2022,March,32.1
East,Bihar,Muzaffarpur,2022,April,28.2
East,Bihar,Muzaffarpur,2022,May,30.9
East,Bihar,Muzaffarpur,2022,June,20.2
East,Bihar,Muzaffarpur,2022,July,19.7
East,Bihar,Muzaffarpur,2022,August,9.9
East,Bihar,Muzaffarpur,2022,September,38.7
East,Bihar,Muzaffarpur,2022,October,7.0
East,Bihar,Muzaffarpur,2022,November,15.6
East,Bihar,Muzaffarpur,2022,December,-1.3
East,Bihar,Muzaffarpur,2023,January,26.3
East,Bihar,Muzaffarpur,2023,February,32.9
East,Bihar,Muzaffarpur,2023,March,25.3
East,Bihar,Muzaffarpur,2023,April,26.0
East,Bihar,Muzaffarpur,2023,May,26.4
East,Bihar,Muzaffarpur,2023,June,31.9
East,Bihar,Muzaffarpur,2023,July,39.1
East,Bihar,Muzaffarpur,2023,August,30.4
East,Bihar,Muzaffarpur,2023,September,18.1
East,Bihar,Muzaffarpur,2023,October,31.5
East,Bihar,Muzaffarpur,2023,November,33.7
East,Bihar,Muzaffarpur,2023,December,-0.9
East,Jharkhand,Ranchi,2020,January,17.2
East,Jharkhand,Ranchi,2020,February,13.3
East,Jharkhand,Ranchi,2020,March,29.7
East,Jharkhand,Ranchi,2020,April,7.2
East,Jharkhand,Ranchi,2020,May,13.9
East,Jharkhand,Ranchi,2020,June,20.9
East,Jharkhand,Ranchi,2020,July,5.1
East,Jharkhand,Ranchi,2020,August,38.8
East,Jharkhand,Ranchi,2020,September,7.7
East,Jharkhand,Ranchi,2020,October,24.1
East,Jharkhand,Ranchi,2020,November,5.9
East,Jharkhand,Ranchi,2020,December,21.3
East,Jharkhand,Ranchi,2021,January,25.8
East,Jharkhand,Ranchi,2021,February,28.1
East,Jharkhand,Ranchi,2021,March,36.2
East,Jharkhand,Ranchi,2021,April,29.9
East,Jharkhand,Ranchi,2021,May,23.5
East,Jharkhand,Ranchi,2021,June,22.5
East,Jharkhand,Ranchi,2021,July,9.9
East,Jharkhand,Ranchi,2021,August,7.9
East,Jharkhand,Ranchi,2021,September,23.2
East,Jharkhand,Ranchi,2021,October,31.3
East,Jharkhand,Ranchi,2021,November,6.1
East,Jharkhand,Ranchi,2021,December,32.3
East,Jharkhand,Ranchi,2022,January,19.4
East,Jharkhand,Ranchi,2022,February,27.0
East,Jharkhand,Ranchi,2022,March,38.8
East,Jharkhand,Ranchi,2022,April,18.8
East,Jharkhand,Ranchi,2022,May,23.2
East,Jharkhand,Ranchi,2022,June,26.8
East,Jharkhand,Ranchi,2022,July,24.7
East,Jharkhand,Ranchi,2022,August,9.9
East,Jharkhand,Ranchi,2022,September,36.4
East,Jharkhand,Ranchi,2022,October,5.4
East,Jharkhand,Ranchi,2022,November,30.4
East,Jharkhand,Ranchi,2022,December,7.3
East,Jharkhand,Ranchi,2023,January,12.6
East,Jharkhand,Ranchi,2023,February,16.9
East,Jharkhand,Ranchi,2023,March,5.3
East,Jharkhand,Ranchi,2023,April,29.9
East,Jharkhand,Ranchi,2023,May,19.2
East,Jharkhand,Ranchi,2023,June,24.1
East,Jharkhand,Ranchi,2023,July,10.0
East,Jharkhand,Ranchi,2023,August,7.0
East,Jharkhand,Ranchi,2023,September,24.2
East,Jharkhand,Ranchi,2023,October,20.8
East,Jharkhand,Ranchi,2023,November,34.3
East,Jharkhand,Ranchi,2023,December,23.6
East,Jharkhand,Jamshedpur,2020,January,20.8
East,Jharkhand,Jamshedpur,2020,February,2.4
East,Jharkhand,Jamshedpur,2020,March,8.9
East,Jharkhand,Jamshedpur,2020,April,27.8
East,Jharkhand,Jamshedpur,2020,May,13.2
East,Jharkhand,Jamshedpur,2020,June,25.0
East,Jharkhand,Jamshedpur,2020,July,14.9
East,Jharkhand,Jamshedpur,2020,August,11.2
East,Jharkhand,Jamshedpur,2020,September,9.1
East,Jharkhand,Jamshedpur,2020,October,17.1
East,Jharkhand,Jamshedpur,2020,November,35.6
East,Jharkhand,Jamshedpur,2020,December,4.3
East,Jharkhand,Jamshedpur,2021,January,17.6
East,Jharkhand,Jamshedpur,2021,February,20.2
East,Jharkhand,Jamshedpur,2021,March,25.3
East,Jharkhand,Jamshedpur,2021,April,13.7
East,Jharkhand,Jamshedpur,2021,May,30.4
East,Jharkhand,Jamshedpur,2021,June,39.1
East,Jharkhand,Jamshedpur,2021,July,37.5
East,Jharkhand,Jamshedpur,2021,August,6.1
East,Jharkhand,Jamshedpur,2021,September,26.4
East,Jharkhand,Jamshedpur,2021,October,7.0
East,Jharkhand,Jamshedpur,2021,November,17.3
East,Jharkhand,Jamshedpur,2021,December,2.9
East,Jharkhand,Jamshedpur,2022,January,23.8
East,Jharkhand,Jamshedpur,2022,February,27.0
East,Jharkhand,Jamshedpur,2022,March,39.4
East,Jharkhand,Jamshedpur,2022,April,15.7
East,Jharkhand,Jamshedpur,2022,May,13.6
East,Jharkhand,Jamshedpur,2022,June,20.2
East,Jharkhand,Jamshedpur,2022,July,16.5
East,Jharkhand,Jamshedpur,2022,August,33.4
East,Jharkhand,Jamshedpur,2022,September,32.9
East,Jharkhand,Jamshedpur,2022,October,29.7
East,Jharkhand,Jamshedpur,2022,November,31.9
East,Jharkhand,Jamshedpur,2022,December,31.0
East,Jharkhand,Jamshedpur,2023,January,31.3
East,Jharkhand,Jamshedpur,2023,February,4.5
East,Jharkhand,Jamshedpur,2023,March,29.3
East,Jharkhand,Jamshedpur,2023,April,7.7
East,Jharkhand,Jamshedpur,2023,May,8.1
East,Jharkhand,Jamshedpur,2023,June,30.1
East,Jharkhand,Jamshedpur,2023,July,7.7
East,Jharkhand,Jamshedpur,2023,August,15.4
East,Jharkhand,Jamshedpur,2023,September,11.3
East,Jharkhand,Jamshedpur,2023,October,7.6
East,Jharkhand,Jamshedpur,2023,November,23.1
East,Jharkhand,Jamshedpur,2023,December,3.4
East,Jharkhand,Dhanbad,2020,January,23.6
East,Jharkhand,Dhanbad,2020,February,13.4
East,Jharkhand,Dhanbad,2020,March,23.6
East,Jharkhand,Dhanbad,2020,April,20.6
East,Jharkhand,Dhanbad,2020,May,8.2
East,Jharkhand,Dhanbad,2020,June,13.6
East,Jharkhand,Dhanbad,2020,July,31.6
East,Jharkhand,Dhanbad,2020,August,12.5
East,Jharkhand,Dhanbad,2020,September,13.0
East,Jharkhand,Dhanbad,2020,October,25.4
East,Jharkhand,Dhanbad,2020,November,22.7
East,Jharkhand,Dhanbad,2020,December,14.8
East,Jharkhand,Dhanbad,2021,January,13.6
East,Jharkhand,Dhanbad,2021,February,35.2
East,Jharkhand,Dhanbad,2021,March,7.7
East,Jharkhand,Dhanbad,2021,April,10.7
East,Jharkhand,Dhanbad,2021,May,16.0
East,Jharkhand,Dhanbad,2021,June,34.1
East,Jharkhand,Dhanbad,2021,July,5.7
East,Jharkhand,Dhanbad,2021,August,23.8
East,Jharkhand,Dhanbad,2021,September,19.3
East,Jharkhand,Dhanbad,2021,October,32.7
East,Jharkhand,Dhanbad,2021,November,18.2
East,Jharkhand,Dhanbad,2021,December,10.8
East,Jharkhand,Dhanbad,2022,January,7.5
East,Jharkhand,Dhanbad,2022,February,12.0
East,Jharkhand,Dhanbad,2022,March,38.0
East,Jharkhand,Dhanbad,2022,April,16.6
East,Jharkhand,Dhanbad,2022,May,16.2
East,Jharkhand,Dhanbad,2022,June,31.4
East,Jharkhand,Dhanbad,2022,July,12.4
East,Jharkhand,Dhanbad,2022,August,14.4
East,Jharkhand,Dhanbad,2022,September,7.7
East,Jharkhand,Dhanbad,2022,October,31.1
East,Jharkhand,Dhanbad,2022,November,17.7
East,Jharkhand,Dhanbad,2022,December,6.2
East,Jharkhand,Dhanbad,2023,January,24.4
East,Jharkhand,Dhanbad,2023,February,4.4
East,Jharkhand,Dhanbad,2023,March,34.3
East,Jharkhand,Dhanbad,2023,April,33.4
East,Jharkhand,Dhanbad,2023,May,27.1
East,Jharkhand,Dhanbad,2023,June,23.8
East,Jharkhand,Dhanbad,2023,July,30.4
East,Jharkhand,Dhanbad,2023,August,36.1
East,Jharkhand,Dhanbad,2023,September,38.1
East,Jharkhand,Dhanbad,2023,October,25.2
East,Jharkhand,Dhanbad,2023,November,26.3
East,Jharkhand,Dhanbad,2023,December,3.2
East,Sikkim,Gangtok,2020,January,10.1
East,Sikkim,Gangtok,2020,February,23.5
East,Sikkim,Gangtok,2020,March,24.0
East,Sikkim,Gangtok,2020,April,18.4
East,Sikkim,Gangtok,2020,May,8.1
East,Sikkim,Gangtok,2020,June,16.3
East,Sikkim,Gangtok,2020,July,21.8
East,Sikkim,Gangtok,2020,August,38.7
East,Sikkim,Gangtok,2020,September,25.1
East,Sikkim,Gangtok,2020,October,26.2
East,Sikkim,Gangtok,2020,November,13.7
East,Sikkim,Gangtok,2020,December,15.6
East,Sikkim,Gangtok,2021,January,22.7
East,Sikkim,Gangtok,2021,February,16.3
East,Sikkim,Gangtok,2021,March,9.0
East,Sikkim,Gangtok,2021,April,34.9
East,Sikkim,Gangtok,2021,May,15.8
East,Sikkim,Gangtok,2021,June,9.9
East,Sikkim,Gangtok,2021,July,6.7
East,Sikkim,Gangtok,2021,August,29.3
East,Sikkim,Gangtok,2021,September,22.0
East,Sikkim,Gangtok,2021,October,34.8
East,Sikkim,Gangtok,2021,November,14.8
East,Sikkim,Gangtok,2021,December,26.8
East,Sikkim,Gangtok,2022,January,31.4
East,Sikkim,Gangtok,2022,February,11.0
East,Sikkim,Gangtok,2022,March,17.4
East,Sikkim,Gangtok,2022,April,13.8
East,Sikkim,Gangtok,2022,May,10.0
East,Sikkim,Gangtok,2022,June,12.4
East,Sikkim,Gangtok,2022,July,32.2
East,Sikkim,Gangtok,2022,August,24.0
East,Sikkim,Gangtok,2022,September,25.9
East,Sikkim,Gangtok,2022,October,24.0
East,Sikkim,Gangtok,2022,November,24.6
East,Sikkim,Gangtok,2022,December,27.9
East,Sikkim,Gangtok,2023,January,16.0
East,Sikkim,Gangtok,2023,February,31.7
East,Sikkim,Gangtok,2023,March,29.4
East,Sikkim,Gangtok,2023,April,28.6
East,Sikkim,Gangtok,2023,May,35.6
East,Sikkim,Gangtok,2023,June,14.0
East,Sikkim,Gangtok,2023,July,22.8
East,Sikkim,Gangtok,2023,August,12.9
East,Sikkim,Gangtok,2023,September,32.0
East,Sikkim,Gangtok,2023,October,27.6
East,Sikkim,Gangtok,2023,November,12.4
East,Sikkim,Gangtok,2023,December,17.7
East,Sikkim,Namchi,2020,January,32.0
East,Sikkim,Namchi,2020,February,33.4
East,Sikkim,Namchi,2020,March,20.1
East,Sikkim,Namchi,2020,April,36.7
East,Sikkim,Namchi,2020,May,15.9
East,Sikkim,Namchi,2020,June,35.8
East,Sikkim,Namchi,2020,July,28.9
East,Sikkim,Namchi,2020,August,13.1
East,Sikkim,Namchi,2020,September,33.4
East,Sikkim,Namchi,2020,October,20.2
East,Sikkim,Namchi,2020,November,12.7
East,Sikkim,Namchi,2020,December,12.0
East,Sikkim,Namchi,2021,January,23.7
East,Sikkim,Namchi,2021,February,12.1
East,Sikkim,Namchi,2021,March,32.2
East,Sikkim,Namchi,2021,April,37.3
East,Sikkim,Namchi,2021,May,27.1
East,Sikkim,Namchi,2021,June,36.3
East,Sikkim,Namchi,2021,July,10.1
East,Sikkim,Namchi,2021,August,8.5
East,Sikkim,Namchi,2021,September,31.0
East,Sikkim,Namchi,2021,October,35.6
East,Sikkim,Namchi,2021,November,9.6
East,Sikkim,Namchi,2021,December,16.9
East,Sikkim,Namchi,2022,January,14.0
East,Sikkim,Namchi,2022,February,25.7
East,Sikkim,Namchi,2022,March,37.3
East,Sikkim,Namchi,2022,April,14.6
East,Sikkim,Namchi,2022,May,35.6
East,Sikkim,Namchi,2022,June,7.5
East,Sikkim,Namchi,2022,July,37.6
East,Sikkim,Namchi,2022,August,39.5
East,Sikkim,Namchi,2022,September,31.8
East,Sikkim,Namchi,2022,October,13.4
East,Sikkim,Namchi,2022,November,16.7
East,Sikkim,Namchi,2022,December,15.3
East,Sikkim,Namchi,2023,January,14.7
East,Sikkim,Namchi,2023,February,23.7
East,Sikkim,Namchi,2023,March,39.7
East,Sikkim,Namchi,2023,April,13.1
East,Sikkim,Namchi,2023,May,24.1
East,Sikkim,Namchi,2023,June,31.5
East,Sikkim,Namchi,2023,July,22.7
East,Sikkim,Namchi,2023,August,33.2
East,Sikkim,Namchi,2023,September,26.0
East,Sikkim,Namchi,2023,October,20.7
East,Sikkim,Namchi,2023,November,18.2
East,Sikkim,Namchi,2023,December,29.0
East,Sikkim,Pelling,2020,January,15.2
East,Sikkim,Pelling,2020,February,30.3
East,Sikkim,Pelling,2020,March,22.4
East,Sikkim,Pelling,2020,April,32.3
East,Sikkim,Pelling,2020,May,8.4
East,Sikkim,Pelling,2020,June,26.1
East,Sikkim,Pelling,2020,July,37.5
East,Sikkim,Pelling,2020,August,26.6
East,Sikkim,Pelling,2020,September,18.3
East,Sikkim,Pelling,2020,October,10.9
East,Sikkim,Pelling,2020,November,27.5
East,Sikkim,Pelling,2020,December,33.5
East,Sikkim,Pelling,2021,January,4.1
East,Sikkim,Pelling,2021,February,-1.4
East,Sikkim,Pelling,2021,March,34.3
East,Sikkim,Pelling,2021,April,27.6
East,Sikkim,Pelling,2021,May,37.3
East,Sikkim,Pelling,2021,June,22.0
East,Sikkim,Pelling,2021,July,20.5
East,Sikkim,Pelling,2021,August,13.3
East,Sikkim,Pelling,2021,September,20.8
East,Sikkim,Pelling,2021,October,14.6
East,Sikkim,Pelling,2021,November,15.7
East,Sikkim,Pelling,2021,December,37.0
East,Sikkim,Pelling,2022,January,10.5
East,Sikkim,Pelling,2022,February,33.1
East,Sikkim,Pelling,2022,March,17.7
East,Sikkim,Pelling,2022,April,29.6
East,Sikkim,Pelling,2022,May,23.5
East,Sikkim,Pelling,2022,June,27.2
East,Sikkim,Pelling,2022,July,30.8
East,Sikkim,Pelling,2022,August,35.8
East,Sikkim,Pelling,2022,September,35.3
East,Sikkim,Pelling,2022,October,28.4
East,Sikkim,Pelling,2022,November,15.1
East,Sikkim,Pelling,2022,December,11.4
East,Sikkim,Pelling,2023,January,17.2
East,Sikkim,Pelling,2023,February,11.5
East,Sikkim,Pelling,2023,March,33.4
East,Sikkim,Pelling,2023,April,18.8
East,Sikkim,Pelling,2023,May,8.3
East,Sikkim,Pelling,2023,June,39.7
East,Sikkim,Pelling,2023,July,16.1
East,Sikkim,Pelling,2023,August,20.4
East,Sikkim,Pelling,2023,September,13.5
East,Sikkim,Pelling,2023,October,39.6
East,Sikkim,Pelling,2023,November,19.2
East,Sikkim,Pelling,2023,December,29.4
East,Assam,Guwahati,2020,January,30.1
